::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:14:46 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:14:57 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:14:59 +0000] "GET /styles/styles.css HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:27 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:27 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:28 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /src/pages/sign-up/sign-up.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /styles/styles.css HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /src/pages/sign-up/sign-up.js HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /src/pages/sign-up/main-section.js HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/sign-up.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /src/pages/sign-up/form-section.js HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/sign-up.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /src/data-access/api-calls/calls.js HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/form-section.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:17:41 +0000] "GET /src/data-access/state/state.js HTTP/1.1" 304 - "http://127.0.0.1:3000/src/data-access/api-calls/calls.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:18:02 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:18:55 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:19:01 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:19:02 +0000] "POST /api/users/register HTTP/1.1" 400 57 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:19:03 +0000] "GET /src/pages/sign-up/sign-up.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:19:03 +0000] "GET /styles/styles.css HTTP/1.1" 304 - "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
